price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,effective_year
372400,3,2.5,2720,11937,2.0,0,0,3,9,2720,0,98031,47.4185,-122.212,2590,9683,2015,3,1990
410000,3,1.75,1640,17583,1.0,0,0,3,7,1110,530,98034,47.726,-122.203,1420,11680,2014,12,1969
512500,3,1.75,1610,7200,1.0,0,0,3,7,1180,430,98007,47.5966,-122.144,1520,7973,2015,3,1976
559000,2,3.0,1650,960,3.0,0,0,3,8,1350,300,98103,47.6611,-122.346,1650,3000,2014,11,2015
665000,3,3.5,3580,95832,1.5,0,0,3,9,3580,0,98038,47.4239,-122.015,2880,60548,2015,3,2005
863000,4,1.75,2800,5400,1.0,0,0,3,9,1400,1400,98115,47.6803,-122.313,1490,5400,2014,9,2006
324800,2,1.0,1170,5043,1.0,0,0,3,6,880,290,98108,47.5492,-122.302,1430,5692,2015,4,1949
3200000,4,3.25,7000,28206,1.0,1,4,4,12,3500,3500,98075,47.5928,-122.086,4913,14663,2014,8,1991
290000,3,2.5,2000,7414,2.0,0,0,4,7,2000,0,98038,47.3508,-122.057,2000,7414,2014,7,1993
550000,3,2.5,2290,6328,2.0,0,0,3,8,2290,0,98146,47.5103,-122.382,1600,6180,2014,7,2001
1460000,4,3.5,4200,14353,2.0,0,2,3,12,3640,560,98040,47.5331,-122.217,3750,16316,2014,10,1996
810000,3,2.5,2610,8481,2.0,0,0,3,10,2610,0,98006,47.5535,-122.115,3140,10008,2015,1,1993
297000,3,2.5,1840,8234,2.0,0,0,3,8,1840,0,98003,47.267,-122.312,1940,7601,2014,8,1994
246000,4,2.0,1400,7632,1.5,0,0,5,6,1400,0,98166,47.4625,-122.345,1400,7632,2014,10,1930
1290000,4,2.5,3430,7200,2.0,0,0,3,9,3430,0,98033,47.6842,-122.196,1530,7800,2015,4,2014
1050000,4,2.5,3030,12590,1.5,0,0,4,10,3030,0,98004,47.5806,-122.193,2980,11635,2014,5,1988
230000,2,2.0,1300,3608,1.0,0,0,3,7,1300,0,98198,47.3623,-122.309,1510,3608,2015,1,2004
599950,3,2.5,1970,106722,1.0,0,4,3,9,1970,0,98022,47.2498,-122.003,2910,101494,2015,4,1985
679000,4,2.75,2100,4480,1.5,0,0,4,7,1780,320,98105,47.6691,-122.294,2050,4480,2014,7,1928
400000,3,1.0,1180,7537,1.0,0,0,3,7,1180,0,98034,47.7233,-122.221,1220,7425,2015,2,1969
435000,1,1.0,670,1800,1.0,0,0,5,6,670,0,98103,47.654,-122.35,1330,3360,2015,3,1905
3100000,3,3.0,3920,13085,2.0,1,4,4,11,3920,0,98040,47.5716,-122.204,3450,13287,2014,8,1996
610000,5,2.25,2520,11700,2.0,0,0,3,9,2520,0,98074,47.6322,-122.053,2530,12000,2014,10,1977
385000,3,2.0,1860,7400,1.0,0,0,3,8,930,930,98166,47.4598,-122.352,1640,8461,2014,7,2004
650000,4,2.5,2860,5576,2.0,0,0,3,8,2860,0,98028,47.745,-122.224,2290,10667,2014,7,2004
300000,2,1.5,1300,6120,1.0,0,0,3,6,820,480,98146,47.5088,-122.338,1250,6120,2015,4,1945
485000,3,2.5,1840,8250,1.0,0,1,3,8,1340,500,98177,47.7767,-122.378,1970,7920,2014,10,1958
350000,4,1.75,2310,9002,1.0,0,0,3,7,1780,530,98034,47.731,-122.166,2090,8814,2015,3,1970
395000,2,1.0,870,3121,1.0,0,0,4,7,870,0,98107,47.6659,-122.369,1570,1777,2014,12,1923
175000,2,1.0,700,8174,1.0,0,0,3,5,700,0,98146,47.5136,-122.349,1250,8046,2015,3,1941
752875,4,2.5,2800,72309,2.0,0,0,3,9,2800,0,98072,47.7432,-122.112,2280,36420,2015,3,1992
437000,5,2.0,2190,8316,1.0,0,0,3,7,1390,800,98108,47.5488,-122.298,2010,8316,2014,9,1961
650000,4,2.25,1910,5120,1.0,0,0,3,8,1300,610,98199,47.6534,-122.409,1810,5153,2014,9,1954
1875000,3,2.5,3280,29111,2.0,1,3,3,11,3280,0,98199,47.6699,-122.416,3530,21074,2014,9,1925
309950,4,1.75,1450,10074,1.0,0,0,4,7,1450,0,98058,47.4546,-122.182,1340,8023,2015,3,1966
450000,3,2.5,1800,4357,2.0,0,0,3,8,1800,0,98065,47.5337,-121.841,1800,3663,2015,4,2013
660000,3,2.5,2450,4332,2.0,0,0,3,8,2450,0,98053,47.6942,-122.016,2450,4154,2014,5,2010
323000,4,1.75,1310,9690,1.0,0,0,4,7,1310,0,98011,47.7559,-122.226,2280,9618,2014,7,1967
399990,5,2.75,1690,4000,1.0,0,0,5,7,970,720,98106,47.5312,-122.354,1240,4000,2014,12,1943
652000,3,2.25,1920,9600,1.0,0,0,4,8,1560,360,98052,47.6341,-122.103,2040,9600,2014,10,1968
385000,3,1.0,1470,11398,1.0,0,0,3,8,1470,0,98155,47.746,-122.296,1710,11407,2015,2,1950
215000,3,1.5,1610,5304,1.0,0,0,4,6,1610,0,98042,47.3632,-122.087,1060,5304,2014,9,1968
375000,3,2.5,2424,5931,2.0,0,0,3,9,2424,0,98042,47.3515,-122.134,2424,6036,2015,3,2014
651000,3,1.5,1890,4400,1.5,0,0,5,7,1890,0,98105,47.6662,-122.326,1620,4080,2014,12,1919
312000,2,1.75,1160,8625,1.0,0,0,4,6,1160,0,98106,47.5509,-122.366,960,5750,2014,7,1941
355000,3,1.75,1960,7705,1.0,0,0,4,7,980,980,98106,47.53,-122.347,1380,4349,2014,9,1950
295000,3,1.5,1670,10800,1.0,0,0,4,8,1670,0,98022,47.2004,-122.003,1670,9169,2015,1,1956
700180,2,1.75,1530,4387,1.0,0,0,3,8,1020,510,98115,47.6726,-122.264,1870,5029,2015,5,1952
1075000,2,3.25,1550,1767,3.0,1,3,3,8,1550,0,98075,47.5684,-122.06,2710,3444,2015,5,2006
209950,3,1.5,1180,7300,1.0,0,0,4,7,1180,0,98002,47.2857,-122.197,2030,8424,2014,7,1968
270000,3,2.5,1690,7165,2.0,0,0,4,7,1690,0,98038,47.3498,-122.058,1410,8590,2014,7,1992
384950,3,2.5,1860,3690,2.0,0,0,3,7,1860,0,98028,47.776,-122.239,1870,4394,2014,5,2000
1050000,4,4.5,3180,4606,2.0,0,3,4,9,1990,1190,98199,47.6402,-122.405,2110,5323,2014,8,1929
285000,2,1.0,920,5850,1.0,0,0,4,6,920,0,98108,47.5441,-122.304,1640,5476,2014,9,1900
835000,3,1.75,1490,3840,2.0,0,0,3,8,1490,0,98033,47.6916,-122.214,3450,8500,2014,12,2014
537500,4,2.5,2550,4630,2.0,0,0,3,7,2550,0,98075,47.5928,-122.004,2550,5151,2014,5,2005
1795000,4,3.25,4060,13000,2.0,0,3,3,11,4060,0,98040,47.581,-122.246,3220,13800,2014,5,2000
369900,3,1.75,2150,19127,1.0,0,0,3,7,1650,500,98168,47.5061,-122.324,1550,15000,2015,4,1978
417000,3,2.5,1570,4926,2.0,0,0,3,8,1570,0,98065,47.5342,-121.842,1800,3202,2014,8,2014
242500,3,1.0,940,7380,1.0,0,0,3,6,940,0,98058,47.4516,-122.175,1210,8095,2014,9,1959
507000,3,1.75,2140,40098,1.0,0,0,5,8,1490,650,98058,47.4296,-122.111,2220,35371,2014,7,1950
205000,3,1.0,970,7700,1.0,0,0,4,7,970,0,98032,47.3793,-122.304,1160,8250,2015,4,1959
524225,4,2.5,3056,11385,2.0,0,0,3,9,3056,0,98001,47.2905,-122.264,2849,8607,2015,1,2014
359950,3,1.75,1890,9100,2.0,0,0,4,7,1890,0,98133,47.7676,-122.339,1640,9100,2014,6,1952
235000,2,1.0,910,7617,1.0,0,0,3,6,910,0,98125,47.7332,-122.305,1310,6624,2014,8,1936
460000,3,1.75,1440,7070,1.0,0,0,3,7,1440,0,98052,47.6947,-122.125,1440,7210,2014,8,1980
595000,4,2.5,2360,43017,2.0,0,0,3,9,2360,0,98077,47.774,-122.077,2750,40334,2015,4,1989
246000,4,1.75,1720,7455,1.0,0,0,4,7,1020,700,98058,47.4669,-122.182,1720,7700,2014,10,1963
675000,4,2.5,2390,5249,2.0,0,0,3,9,2390,0,98074,47.6194,-122.026,2600,5342,2014,7,2006
495000,4,2.5,2980,12075,1.0,0,0,3,8,1910,1070,98056,47.5074,-122.172,2240,12075,2014,10,2007
149000,3,1.0,1090,2800,1.0,0,0,3,6,1090,0,98092,47.3162,-122.183,1040,2960,2014,9,1969
598850,4,2.5,2350,7245,2.0,0,0,3,8,2350,0,98074,47.6318,-122.023,2350,9419,2014,11,1993
225000,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,98002,47.3221,-122.216,1260,8316,2015,4,1954
275000,4,1.0,1430,27153,1.5,0,0,4,5,1430,0,98065,47.5372,-121.744,1880,27153,2014,10,1934
349950,3,2.5,1700,7496,2.0,0,0,3,8,1700,0,98055,47.432,-122.189,2280,7496,2014,5,1994
602000,5,1.75,3290,11900,1.5,0,0,3,8,3290,0,98052,47.6626,-122.141,2210,8549,2014,5,1973
515000,4,2.5,2980,12534,2.0,0,0,3,9,2980,0,98031,47.3999,-122.211,2630,12534,2015,5,1996
299000,3,2.5,1650,4725,2.0,0,0,3,8,1650,0,98038,47.3548,-122.055,2000,4725,2014,7,2011
442500,3,1.5,2710,47419,1.5,0,0,3,7,2170,540,98053,47.6522,-121.966,2130,48144,2014,11,1980
1800000,4,3.5,3480,4000,2.0,0,0,3,9,2460,1020,98112,47.6356,-122.281,2620,4000,2015,4,2015
345500,3,2.5,1930,4000,2.0,0,0,3,8,1930,0,98001,47.3518,-122.275,2050,4000,2014,11,2014
264950,4,1.0,1810,7500,1.0,0,0,2,7,1410,400,98168,47.4935,-122.333,1250,6255,2014,6,1959
215000,3,1.0,1260,7897,1.0,0,0,3,7,1260,0,98022,47.1946,-122.003,1560,8285,2014,11,1979
800000,4,2.75,3260,5000,2.0,0,0,3,9,3260,0,98027,47.5395,-121.997,3450,6218,2015,4,2007
482975,3,2.25,2130,8801,1.0,0,0,3,8,1370,760,98155,47.7462,-122.29,2820,8801,2014,10,1976
389000,3,2.0,2080,12972,1.0,0,0,4,7,1250,830,98070,47.3733,-122.432,1530,10089,2015,5,1981
838000,4,2.5,2560,7210,2.0,0,0,3,9,2560,0,98136,47.5535,-122.395,2160,10439,2015,4,2006
408000,3,2.25,1950,7221,1.0,0,0,4,8,1950,0,98188,47.431,-122.285,2310,8125,2014,5,2006
350000,2,1.0,800,5040,1.0,0,0,3,6,800,0,98117,47.6953,-122.362,1020,5040,2014,8,1960
575000,2,1.0,980,3663,1.0,0,0,5,7,980,0,98105,47.6645,-122.288,1620,3706,2015,4,1909
235000,3,1.0,1170,11100,1.0,0,0,4,6,1170,0,98059,47.4954,-122.164,2080,8481,2014,6,1968
410000,2,1.5,1660,4000,1.0,0,0,3,7,1000,660,98115,47.6832,-122.304,1570,5500,2014,9,1950
210000,4,1.75,1200,7680,1.0,0,0,3,7,1200,0,98092,47.3138,-122.192,1490,7800,2014,6,1968
330000,2,1.0,1350,8220,1.0,0,0,3,7,1060,290,98177,47.7224,-122.358,1540,8280,2015,1,1949
326000,5,2.75,2166,6342,2.0,0,0,3,8,2166,0,98042,47.3461,-122.152,2474,5948,2014,8,2013
640000,2,2.25,1540,958,3.0,0,0,3,9,1540,0,98122,47.6179,-122.318,1410,958,2014,5,2007
425000,2,1.0,1160,5038,1.0,0,0,5,7,740,420,98126,47.5304,-122.38,1160,5076,2015,1,1942
429000,3,2.5,1860,11122,2.0,0,0,3,8,1860,0,98059,47.5062,-122.151,2420,8542,2014,10,1994
616000,3,3.25,2130,2306,2.0,0,1,5,7,1420,710,98136,47.5424,-122.391,1560,4500,2015,4,1924
1310000,5,3.0,3650,16600,1.0,0,3,4,9,1860,1790,98006,47.56,-122.144,3150,10400,2014,11,1978
457000,3,1.75,1690,6375,1.0,0,0,3,8,1690,0,98024,47.5247,-121.926,1270,7774,2014,11,2002
1564350,4,3.75,3730,17000,2.0,0,3,4,10,2820,910,98040,47.5355,-122.242,3880,15550,2015,5,1986
206000,4,2.0,1720,7560,1.0,0,0,3,7,1720,0,98001,47.2845,-122.25,1750,7988,2014,11,1959
633000,4,2.5,2020,8044,2.0,0,0,3,8,2020,0,98074,47.6247,-122.043,2320,7328,2015,1,1990
1698000,4,3.0,3600,9687,2.0,0,0,4,9,3600,0,98004,47.6257,-122.208,2620,10400,2014,8,1995
699999,2,2.0,1460,1085,2.0,0,0,3,8,950,510,98112,47.6205,-122.299,1580,1202,2015,4,2014
550000,3,1.75,1840,8086,1.0,0,0,4,8,1840,0,98052,47.67,-122.155,1840,8060,2014,6,1964
309212,3,1.75,1150,9600,1.0,0,0,3,7,1150,0,98045,47.4434,-121.774,1520,9976,2014,6,1979
506000,5,3.75,3880,8370,2.0,0,0,4,7,3880,0,98056,47.4811,-122.179,2160,4651,2014,11,2004
475000,5,3.5,2780,3583,2.0,0,0,3,8,2180,600,98059,47.4879,-122.152,2640,3850,2015,4,2005
525000,3,3.0,2470,36445,2.0,0,0,4,8,2470,0,98027,47.4661,-121.997,2310,35350,2014,6,1980
440000,4,2.5,2560,10400,1.0,0,0,4,7,1280,1280,98027,47.5225,-122.04,1740,11050,2014,5,1965
302000,5,1.75,2360,8642,1.5,0,0,5,7,2060,300,98133,47.7617,-122.335,1950,8491,2015,2,1926
570000,3,2.5,1910,4941,2.0,0,0,3,8,1910,0,98075,47.5989,-122.016,1910,4941,2015,5,1999
279000,4,2.75,2180,8475,1.0,0,0,4,7,1330,850,98031,47.4045,-122.174,1500,7140,2015,1,1987
530000,3,1.0,1440,27505,1.0,0,0,3,8,1440,0,98177,47.7553,-122.37,2430,16400,2015,1,1951
575000,4,1.75,1630,5750,1.0,0,0,3,7,1160,470,98116,47.5674,-122.384,1640,5750,2015,3,1947
695000,3,2.0,2632,18743,2.0,0,3,3,10,2632,0,98070,47.3743,-122.421,1970,14171,2015,4,2000
718000,5,2.75,3250,8100,2.0,0,0,3,8,3250,0,98125,47.7133,-122.311,1270,8100,2015,4,2014
410500,4,2.5,1980,5000,2.0,0,0,3,8,1980,0,98014,47.6492,-121.908,1400,8500,2015,4,2008
465000,3,2.0,1560,8509,1.0,0,0,3,8,790,770,98034,47.7261,-122.22,1410,7428,2014,9,1969
650000,4,2.25,2330,7220,2.0,0,1,3,8,1600,730,98177,47.7764,-122.386,2220,9100,2015,4,1988
400000,2,1.0,1470,6120,1.0,0,0,2,7,1470,0,98115,47.6914,-122.287,1840,6120,2014,5,1940
840000,4,3.5,3840,85728,2.0,0,0,3,11,3840,0,98014,47.615,-121.954,2430,42643,2014,7,1998
230000,2,1.0,930,7550,1.0,0,0,3,6,930,0,98168,47.4866,-122.303,1370,10176,2014,6,1986
680000,4,2.5,3140,28037,2.0,0,0,4,10,3140,0,98077,47.7304,-122.082,2990,35001,2015,3,1991
257000,4,1.75,1900,22896,1.5,0,0,3,7,1360,540,98010,47.3102,-122.023,1300,8960,2014,8,1990
260000,3,1.0,1690,13184,1.0,0,0,4,7,1690,0,98166,47.476,-122.343,1130,13451,2014,9,1959
389000,3,1.0,1330,3740,1.5,0,0,3,6,1330,0,98118,47.5502,-122.274,1330,5053,2015,4,1903
645000,4,2.5,2340,8955,2.0,0,0,3,9,2340,0,98074,47.6283,-122.026,2340,8955,2014,12,1990
729000,4,2.5,2450,27081,2.0,0,0,3,8,2450,0,98052,47.7177,-122.104,2630,12025,2015,4,1985
1862000,4,5.25,5240,320917,2.0,0,2,3,10,5240,0,98024,47.5605,-121.905,1930,68824,2014,7,2006
203000,3,1.75,1610,9000,1.0,0,0,4,7,1100,510,98092,47.3187,-122.179,1610,8000,2015,1,1978
205000,3,1.5,1820,8585,1.0,0,0,4,7,1820,0,98055,47.4479,-122.213,1740,10088,2014,7,1962
335000,4,2.0,1480,3132,1.0,0,0,5,6,740,740,98108,47.55,-122.312,1480,6420,2014,5,1910
652450,3,2.25,2230,11835,1.0,0,0,5,8,1630,600,98006,47.563,-122.178,2190,10384,2014,12,1974
619500,4,2.5,2210,5077,1.5,0,0,4,8,1480,730,98126,47.5719,-122.377,1740,5000,2014,10,1912
450000,5,2.75,2710,6220,2.0,0,0,3,8,2710,0,98038,47.3555,-122.061,2530,4759,2014,10,2014
675000,3,1.75,1240,13869,1.0,0,0,4,7,1240,0,98033,47.6919,-122.21,1970,7790,2014,10,1957
352000,3,1.75,1260,7200,1.0,0,0,3,7,1260,0,98034,47.7189,-122.178,1460,7200,2015,4,1971
550000,4,2.5,3148,9612,2.0,0,3,3,9,3148,0,98198,47.3994,-122.311,3000,11475,2015,3,2014
562000,4,1.75,2060,4080,1.5,0,0,3,7,1460,600,98105,47.6698,-122.325,1620,4080,2014,11,1996
299000,3,1.75,2100,15480,1.0,0,0,3,7,2100,0,98001,47.2924,-122.271,1330,15657,2014,8,1983
216300,3,2.5,1650,5000,2.0,0,0,3,8,1650,0,98023,47.3206,-122.394,1720,5000,2014,11,1985
390000,5,1.75,2290,7900,1.0,0,0,4,7,1190,1100,98133,47.7577,-122.358,1870,8250,2014,11,1965
600000,2,1.75,1550,7764,1.0,1,4,4,8,1550,0,98070,47.358,-122.446,1690,11620,2014,8,1986
635000,4,2.5,4260,36360,1.5,0,0,4,8,4100,160,98155,47.764,-122.302,2430,17888,2014,11,1935
530000,3,2.5,3150,21893,2.0,0,0,3,9,3150,0,98014,47.6455,-121.901,2280,21886,2014,8,2006
800000,4,2.75,3010,7427,2.0,0,0,3,8,3010,0,98052,47.7068,-122.112,3000,4929,2015,4,2010
589000,4,2.25,2390,57599,2.0,0,0,3,8,2390,0,98053,47.6651,-122.067,2390,38186,2015,3,1981
570000,4,2.5,2280,4534,2.0,0,0,3,8,2280,0,98075,47.5902,-122.018,2246,4534,2014,10,2003
500000,5,3.0,3720,25474,2.0,0,4,3,9,2090,1630,98001,47.3296,-122.256,1870,14547,2014,11,1986
437718,3,2.5,1800,3265,2.0,0,0,3,8,1800,0,98065,47.5338,-121.841,1800,3663,2014,11,2014
980000,4,2.25,3010,9800,2.0,0,0,4,9,3010,0,98040,47.5336,-122.223,2510,9800,2014,11,1973
237000,3,1.0,920,5546,1.0,0,0,2,6,920,0,98125,47.7114,-122.284,1300,5546,2015,1,1928
524250,3,2.5,1710,3469,2.0,0,0,3,8,1710,0,98029,47.546,-122.011,2120,3560,2014,7,1999
845000,4,2.5,3360,40471,2.0,0,0,4,10,3360,0,98077,47.742,-122.035,3150,36823,2015,2,1994
248000,5,1.75,2190,16788,1.0,0,2,3,8,1380,810,98030,47.3764,-122.176,1920,8366,2015,4,1978
1650000,4,2.5,2780,11904,1.0,0,1,5,8,1730,1050,98004,47.6209,-122.216,3590,13860,2015,2,1951
387500,3,1.0,1560,14333,1.0,0,0,4,7,1560,0,98166,47.432,-122.348,1640,14333,2014,6,1953
550000,4,2.5,2060,9719,1.0,0,0,4,8,1320,740,98006,47.5549,-122.176,2050,9643,2014,8,1960
248000,3,1.75,1840,19501,1.0,0,0,4,8,1270,570,98003,47.3364,-122.318,1910,12000,2015,4,1972
539950,3,2.5,1330,2180,3.0,0,0,3,8,1330,0,98117,47.6987,-122.365,1330,5000,2015,3,2014
740000,3,1.5,1630,4080,1.5,0,0,4,8,1630,0,98115,47.6756,-122.308,1950,4080,2015,4,1927
310000,3,1.0,990,7050,1.0,0,0,3,7,990,0,98034,47.7274,-122.202,1200,8125,2014,9,1967
330000,3,2.25,1860,11227,2.0,0,0,3,7,1860,0,98038,47.3879,-122.031,1820,8800,2014,6,1995
325000,4,2.5,2260,5702,2.0,0,0,3,8,2260,0,98042,47.3488,-122.151,2450,6381,2015,1,2002
397000,4,2.5,3000,8584,2.0,0,0,3,7,3000,0,98038,47.369,-122.032,2610,7570,2014,8,2003
457500,3,1.0,960,4600,1.5,0,0,4,6,960,0,98118,47.5553,-122.286,1380,5175,2015,4,1927
525000,5,2.75,2440,8000,1.0,0,0,4,7,1240,1200,98034,47.7283,-122.17,1780,8391,2014,6,1972
518000,3,1.5,1430,8000,1.0,0,0,4,7,1430,0,98007,47.5874,-122.136,1450,8000,2014,5,1956
650000,4,2.5,2400,7351,2.0,0,0,3,9,2400,0,98029,47.5707,-122.022,2330,7756,2014,6,1990
838300,6,2.5,3760,12978,1.0,0,0,3,9,2360,1400,98117,47.6976,-122.381,2300,7362,2014,9,1967
446800,4,2.0,2410,8712,1.0,0,0,3,7,1260,1150,98144,47.5729,-122.302,2220,6038,2014,10,1958
334950,3,1.75,1880,16262,1.0,0,0,5,7,1880,0,98059,47.5089,-122.155,1900,7972,2014,9,1980
662500,3,2.5,3560,9796,1.0,0,0,3,8,1860,1700,98007,47.6007,-122.145,2210,8925,2015,4,1965
229500,3,1.5,1810,14400,1.0,0,0,4,7,1810,0,98001,47.2887,-122.269,1710,12000,2014,10,1954
490000,3,2.5,2410,11900,1.0,0,2,4,9,1600,810,98023,47.3384,-122.34,3090,11902,2015,2,1989
539000,3,2.0,2350,209088,1.0,0,0,3,7,2350,0,98014,47.6527,-121.949,2300,209088,2014,9,1993
350000,2,1.5,1320,73600,1.0,0,0,3,7,1320,0,98001,47.2755,-122.271,1320,33600,2014,12,1993
1225000,4,2.25,2020,5800,1.0,0,3,4,9,1760,260,98199,47.6471,-122.412,3100,5800,2014,8,1941
390000,3,1.0,1040,8075,1.0,0,0,4,7,1040,0,98033,47.6701,-122.176,1450,8075,2014,10,1961
317500,4,2.5,2233,6025,2.0,0,0,3,7,2233,0,98001,47.2599,-122.256,1544,6036,2015,3,2012
299000,3,1.75,1180,13927,1.0,0,0,5,7,1180,0,98059,47.4818,-122.094,1400,13173,2014,6,1962
285000,3,1.0,1440,4268,1.0,0,0,3,7,1040,400,98108,47.5468,-122.293,1370,4268,2014,9,1953
290000,2,1.0,930,7740,1.0,0,0,3,6,930,0,98125,47.7091,-122.292,1250,7740,2014,6,1924
500000,4,3.0,2570,9104,2.0,0,2,3,7,2570,0,98116,47.5821,-122.401,1630,4950,2015,3,1930
500000,2,1.0,1440,7130,1.0,0,2,3,7,1210,230,98115,47.6778,-122.267,1970,7130,2014,12,1948
95000,2,1.0,1070,20450,1.0,0,0,2,6,1070,0,98058,47.4338,-122.183,1360,15581,2014,9,1948
340000,4,2.75,3527,7200,2.0,0,0,3,7,3527,0,98198,47.3823,-122.3,2490,7200,2015,1,2005
398096,3,2.5,2370,5321,2.0,0,0,3,8,2370,0,98038,47.37,-122.019,2370,4357,2015,4,2014
473600,4,1.5,1780,8400,1.0,0,0,3,7,1080,700,98136,47.5173,-122.385,1660,8400,2014,11,1969
353000,5,2.75,2130,5000,1.0,0,0,5,7,1100,1030,98118,47.5271,-122.274,1340,6837,2014,12,1978
729953,5,3.0,3230,5167,1.5,0,0,4,8,2000,1230,98133,47.7053,-122.34,1509,1626,2015,4,1909
339990,3,2.5,2570,4600,2.0,0,0,3,8,2570,0,98092,47.2582,-122.196,2570,5000,2014,6,2014
530000,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,98133,47.7711,-122.341,1810,6929,2015,3,1954
435000,3,1.0,1400,4800,1.0,0,0,4,6,700,700,98136,47.5499,-122.391,1470,6000,2014,8,1917
905000,4,3.25,3440,7661,2.0,0,0,3,11,3440,0,98029,47.5429,-121.995,3580,6478,2014,6,2006
650000,3,1.0,1300,8266,1.0,0,0,4,7,1300,0,98004,47.6337,-122.199,1300,8707,2014,8,1953
725000,4,2.0,2110,4140,2.0,0,0,3,9,1710,400,98116,47.5836,-122.387,1440,4420,2015,1,2003
360000,3,1.75,1510,6000,1.0,0,0,3,7,1060,450,98136,47.5535,-122.39,1610,6000,2014,10,1947
699950,2,2.5,2390,7489,1.0,0,0,3,8,2390,0,98053,47.7243,-122.032,2170,7489,2014,11,2007
200000,3,1.0,1200,10703,1.5,0,0,2,7,1200,0,98118,47.5209,-122.28,1380,8068,2015,3,1918
790000,4,2.75,2640,9000,2.0,0,0,3,10,2640,0,98052,47.6481,-122.125,2980,9137,2014,7,1990
368500,5,2.75,2530,7601,1.0,0,0,3,7,1520,1010,98188,47.4683,-122.263,2400,7776,2014,12,1992
560000,3,2.0,2340,3477,1.0,0,1,5,7,1170,1170,98118,47.54,-122.267,2110,6300,2014,6,1971
590000,4,2.25,2430,32496,1.0,0,0,3,9,2430,0,98077,47.7642,-122.048,2750,35506,2014,5,1993
880000,4,2.5,3030,3841,3.0,0,0,3,9,3030,0,98117,47.6781,-122.369,1080,4922,2014,6,2005
639000,4,2.0,1940,5000,1.0,0,0,4,7,980,960,98107,47.6719,-122.369,1940,5000,2014,10,1910
500000,2,1.0,1510,4000,1.0,0,0,3,6,930,580,98117,47.6917,-122.38,1300,4000,2014,9,1924
632000,6,2.5,2560,8320,1.0,0,0,3,7,1370,1190,98125,47.7021,-122.287,2360,7800,2014,12,1961
765000,5,1.75,2440,15143,1.5,0,4,4,8,1740,700,98146,47.4948,-122.37,2390,10907,2014,7,1944
278000,4,2.0,1480,6324,1.0,0,0,3,7,1480,0,98122,47.6147,-122.302,1480,3600,2014,12,1943
1400000,4,2.5,4040,9630,1.0,0,3,4,9,2020,2020,98199,47.6408,-122.41,3160,8025,2014,8,1951
599000,3,2.5,2970,23100,1.0,0,0,3,7,1510,1460,98072,47.7735,-122.133,2390,20300,2015,2,1967
385000,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,98106,47.5278,-122.345,1910,7620,2014,10,1955
107000,2,1.0,670,4720,1.0,0,0,4,6,670,0,98106,47.5243,-122.358,1480,4720,2014,8,1948
385000,3,1.5,1360,2030,3.0,0,0,3,8,1360,0,98103,47.6961,-122.349,1360,1167,2014,7,2008
808100,4,3.25,3020,13457,1.0,0,0,5,9,3020,0,98133,47.7174,-122.336,2120,7553,2014,11,1956
890000,4,3.25,4360,210254,1.0,0,0,3,10,2320,2040,98038,47.4375,-122.008,2410,87120,2015,5,2000
350000,3,1.0,1010,11244,1.0,0,0,4,7,1010,0,98155,47.7467,-122.321,1220,11242,2014,5,1947
543000,3,2.25,1240,949,3.0,0,0,3,8,1240,0,98103,47.6488,-122.334,1310,1140,2014,6,2008
641500,1,1.0,1000,9084,1.0,1,3,3,7,1000,0,98146,47.5007,-122.382,1090,6536,2015,3,1950
725000,3,1.75,1530,4000,2.0,0,0,3,8,1530,0,98136,47.5239,-122.388,2140,5000,2014,7,1985
353000,3,2.25,1900,3800,2.0,0,0,3,7,1900,0,98059,47.4866,-122.16,1950,3800,2014,9,2006
358000,3,1.0,940,6695,1.0,0,0,4,6,940,0,98008,47.6195,-122.12,1230,7400,2014,7,1959
439950,2,2.0,1440,4666,1.0,0,0,3,8,1440,0,98053,47.709,-122.019,1510,4595,2015,2,2010
350000,4,2.5,2530,10155,2.0,0,0,3,8,2530,0,98042,47.351,-122.146,2330,7205,2015,4,1998
560000,3,1.75,1570,4375,1.0,0,0,3,7,970,600,98116,47.5889,-122.389,1790,5750,2015,1,1940
195500,4,1.0,1230,8636,1.5,0,0,4,6,1230,0,98002,47.3231,-122.219,1168,8316,2014,10,1954
750000,4,1.5,2060,4000,1.5,0,2,3,7,1580,480,98103,47.6857,-122.353,1160,4000,2015,5,1990
470000,3,2.5,2280,6134,2.0,0,0,3,8,2280,0,98065,47.5335,-121.854,2640,6167,2014,9,2004
224000,4,3.0,2300,7609,2.0,0,0,4,7,2300,0,98002,47.2943,-122.227,940,5937,2015,4,1976
1050000,4,3.75,3280,11000,2.0,0,0,3,10,2320,960,98033,47.6855,-122.201,2400,8351,2014,5,2008
799900,4,2.5,3030,7800,2.0,0,0,3,9,1580,1450,98033,47.689,-122.196,2840,7435,2015,4,1991
150000,2,1.0,790,7275,1.0,0,0,4,6,790,0,98058,47.4771,-122.174,850,7399,2014,9,1944
